index,s1,flh,flk,frh,frk,s2,blh,blk,brh,brk
37.0,0.0,-0.4600387005899293,0.2248171764790073,-0.22120987992080224,0.3867570846021264,0.0,-0.2657117084058067,0.40433672542850674,-0.4872147495029045,0.231729313944393
36.0,0.0,-0.4684448097035172,0.21328407349978598,-0.2135868747601982,0.39905922806259747,0.0,-0.25652202057064916,0.41627410533091674,-0.494946166756777,0.21973385723924496
35.0,0.0,-0.4765646872013917,0.20174010088928304,-0.20598496545317913,0.4112916064683748,0.0,-0.24717838289468896,0.4280582055546339,-0.5024525543863677,0.20775159634961027
34.0,0.0,-0.4843905392449193,0.19019283719837776,-0.19842742081075843,0.4234295711905883,0.0,-0.23775919947363705,0.43967485591120753,-0.50965802573171,0.19576974730992847
33.0,0.0,-0.4919155989848498,0.17864516520819934,-0.1909219593801321,0.4354634023941408,0.0,-0.2282356622609224,0.451087491372114,-0.5165277141444257,0.18378880536534917
32.0,0.0,-0.4991331816183088,0.16710301546689718,-0.1834785520809136,0.4473821850635728,0.0,-0.2186180389839141,0.462286899644039,-0.5230497800385563,0.1718145589846496
31.0,0.0,-0.5060372571252673,0.1555725073010907,-0.1761073094020096,0.4591744577374463,0.0,-0.20891751022503327,0.4732637582588681,-0.5292127596175848,0.1598530902777511
30.0,0.0,-0.5126224485803269,0.14406010768534275,-0.16881830433955816,0.4708279684915821,0.0,-0.19914682228903885,0.4840081388854176,-0.53500572952478,0.14791099943287878
29.0,0.0,-0.5188834052804497,0.13257214267307083,-0.16162888605822354,0.4823461181824271,0.0,-0.1893225153228791,0.4945078688352312,-0.540419427578885,0.13599522343358494
28.0,0.0,-0.5248174511999532,0.12111463218922265,-0.15455262749451634,0.4937338178854714,0.0,-0.1794533216330994,0.5047557259529383,-0.5454399859740289,0.124111250185847
27.0,0.0,-0.5304214499602194,0.10969460223322611,-0.14758894384321816,0.5049413643548425,0.0,-0.1695468948854051,0.5147454146597549,-0.5500526071182442,0.11226501899362218
26.0,0.0,-0.5356933295565212,0.0983168664363904,-0.1407493435069508,0.5159538381985443,0.0,-0.1596048329123095,0.5244753559371498,-0.5542399143090132,0.1004605291822748
25.0,0.0,-0.5406309734046276,0.08699183898361193,-0.1340382238313966,0.5267752221004707,0.0,-0.1496129030706942,0.533959145594886,-0.5580813864200148,0.08872359356615844
24.0,0.0,-0.5452333937712026,0.0757311840464406,-0.12747075493422472,0.5373861534393934,0.0,-0.13962230074437687,0.5431712311638959,-0.5615681563417322,0.0770569158914119
23.0,0.0,-0.549501754675678,0.06454207334195723,-0.1210615380968643,0.5477616420474769,0.0,-0.129657328296987,0.5520978815765604,-0.5646339843155708,0.06546747661353551
22.0,0.0,-0.5534375261444607,0.05343571590552869,-0.11481734023599365,0.5578822253883775,0.0,-0.11974248304458475,0.5607251976412472,-0.5672740459122262,0.05396766438796061
21.0,0.0,-0.557043127243036,0.04242249609721143,-0.10872494625625233,0.5677455777256895,0.0,-0.10991046041169235,0.569033985583006,-0.5694886387322392,0.042570185775264766
20.0,0.0,-0.5603223765965991,0.03151297091029208,-0.102769837662678,0.5773501632382002,0.0,-0.10018883699305708,0.5770104534331356,-0.5712768232365153,0.03128761139003636
19.0,0.0,-0.5632802467625656,0.020719601469650847,-0.09695001038886307,0.586677138845664,0.0,-0.09060042538748288,0.584645164368366,-0.5726350477432247,0.020133638979246513
18.0,0.0,-0.5659229118358323,0.010056302294650106,-0.0912651790411731,0.5957017910065272,0.0,-0.08116794575924487,0.5919287283365235,-0.5735588085762356,0.009123264614207115
17.0,0.0,-0.5682578612997571,-0.00046178263825271326,-0.08571318169420626,0.6043964108470202,0.0,-0.07191468302700345,0.598850906642018,-0.5740425084228906,-0.001727303890191947
16.0,0.0,-0.5702938559776708,-0.010818899136272264,-0.08028877203388372,0.6127312476758772,0.0,-0.06286288186154583,0.6054013230215133,-0.5740779925983727,-0.01240110000277732
15.0,0.0,-0.5720412040407492,-0.021003128611213263,-0.07497487320469677,0.6206900466771937,0.0,-0.05401747904343537,0.6115810977077751,-0.5736456458177231,-0.022878339481455016
14.0,0.0,-0.5735095379351192,-0.030983541109839162,-0.06975605120374313,0.6282616501915697,0.0,-0.04538764053001621,0.6173976908853942,-0.572920511435755,-0.033155236721697484
13.0,0.0,-0.5747134898963155,-0.040743058254893695,-0.06464147781164503,0.6353750300753171,0.0,-0.037036451219601536,0.6228142974225628,-0.5717499018050296,-0.043193645608014794
12.0,0.0,-0.5756682692959679,-0.05025830084155055,-0.059615504545458727,0.6419822175386188,0.0,-0.028991030618933995,0.6278126106096928,-0.5701184079573209,-0.05296885459444418
11.0,0.0,-0.5763901765273962,-0.05950877033898379,-0.0546525003990553,0.6480366888996539,0.0,-0.021269355229074076,0.6323765833661888,-0.5679977800317132,-0.06245697060533556
10.0,0.0,-0.5768927194413364,-0.06852363438337912,-0.04967091264674949,0.653580425333266,0.0,-0.01379281771852045,0.63655637222198,-0.5652951069582326,-0.07165871895671612
9.0,0.0,-0.5771744539948742,-0.07725802854463094,-0.0443575447466666,0.6592255410805893,0.0,-0.0060116055701326925,0.6408332929698404,-0.5635815435966327,-0.08041010682675173
8.0,0.0,-0.5772507985372058,-0.08558766205493577,-0.039084851995382586,0.6645452024944837,0.0,0.0014237236823355162,0.6449247080434806,-0.5627614837904756,-0.08895841234369978
7.0,0.0,-0.5771560013301013,-0.09353546724958783,-0.033919433607855924,0.6693846227033051,0.0,0.008334970750421982,0.6487407712740696,-0.561722484300382,-0.09713653209058466
6.0,0.0,-0.5769136982582789,-0.10106477104858956,-0.028848975710333645,0.6737138836701458,0.0,0.014677209855347728,0.6522870650867912,-0.5604854829650554,-0.1049084568068636
5.0,0.0,-0.5765497685400492,-0.10813597397331028,-0.023857911897896773,0.677500524340282,0.0,0.020404472303948037,0.6555691623224446,-0.5590734569905512,-0.11223526754661697
4.0,0.0,-0.5760925234856688,-0.1147063725768899,-0.01892698142285465,0.6807090883089832,0.0,0.025470025115946034,0.6585925463455461,-0.5575115945755222,-0.11907494950655838
3.0,0.0,-0.5755729230786595,-0.12072998068646935,-0.01403270671636856,0.683300593308705,0.0,0.029826756224812158,0.6613625528201784,-0.5558275015681587,-0.125382199990926
2.0,0.0,-0.5750248179715237,-0.12615737603740992,-0.009146741403242996,0.6852319933636645,0.0,0.03342774229423881,0.6638843883519749,-0.5540514865432531,-0.13110824207877397
1.0,0.0,-0.5744851933431884,-0.13093571203198087,-0.0042348827487609505,0.6864560776055776,0.0,0.03622739032635817,0.6661635454951182,-0.5522171304781293,-0.13620071523877766
0.0,0.0,-0.5739939779900436,-0.13500977781030038,0.0007452039446573274,0.6869238720411756,0.0,0.03818505520108954,0.6682081529388237,-0.5503627538836818,-0.14060423777042172
199.0,0.0,-0.57393865952191,-0.1351513311184488,0.0008784516729652679,0.6869390228762162,0.0,0.03823310469960954,0.6682439413458885,-0.5502824918609082,-0.14071932888783664
198.0,0.0,-0.573228084382798,-0.14091049527051447,0.011090432078737196,0.6854876448313696,0.0,0.03951414205028798,0.6716569152174353,-0.5467212220630294,-0.1471569492306265
197.0,0.0,-0.5730094883157942,-0.14277692545938517,0.016739107972901204,0.6836659748189642,0.0,0.038974799404127465,0.6733129496863398,-0.5450124963627385,-0.14937323379341935
196.0,0.0,-0.572858430524053,-0.14395385970966162,0.022860321997940417,0.6814175273065513,0.0,0.037669957218536256,0.6749912579175567,-0.5434194649890465,-0.15089528047274048
195.0,0.0,-0.5724775199551392,-0.14435528777825998,0.02917355946980743,0.6784147913807884,0.0,0.03555281410618659,0.6763623549752591,-0.5418815164004909,-0.15167065445921374
194.0,0.0,-0.5717327633923661,-0.1440071516759482,0.03576186131552966,0.674578794775676,0.0,0.0326995649751009,0.677470482280351,-0.5404246151957076,-0.15170133005220743
193.0,0.0,-0.5706144666371007,-0.14306352532094024,0.042765709786424966,0.6698760118515996,0.0,0.02917311960726725,0.6783163267336717,-0.5390500563202568,-0.15098361449535053
192.0,0.0,-0.5689816979583908,-0.1415551541851739,0.05031854147180037,0.6643724958599218,0.0,0.024995104231651,0.6788414115528154,-0.5377852763635798,-0.14953587088477352
191.0,0.0,-0.5666023663747424,-0.13960485024535624,0.058455961306306925,0.6581430509437632,0.0,0.020312971878316422,0.6789579304794051,-0.5366205333843365,-0.14738178598753524
190.0,0.0,-0.5632748255877308,-0.13762578983030924,0.06747870312637841,0.6510194962731405,0.0,0.015314829816572284,0.6785126670606618,-0.5352725007479636,-0.1447609056221158
189.0,0.0,-0.5585595720382285,-0.13583764559033776,0.07691031884344758,0.642111578747867,0.0,0.010208298369161612,0.6772899904885143,-0.533294760049544,-0.14190380239836436
188.0,0.0,-0.5539433755129817,-0.1338621714147966,0.07091703258615403,0.6407615627646991,0.0,0.004353911876901937,0.6757532768270066,-0.5304301238406002,-0.13888482596212492
187.0,0.0,-0.5492956958094911,-0.1313253988650491,0.0644966194030741,0.6390208491824346,0.0,-0.0018084998298308922,0.6738026678293763,-0.5275480125119225,-0.1353801177518789
186.0,0.0,-0.5446067106571911,-0.12823976753782632,0.057666101963335416,0.6368963904576,0.0,-0.008269635938260354,0.671443886275102,-0.524645904311545,-0.13139548995497974
185.0,0.0,-0.5398671765631012,-0.1246178507673726,0.05044213822374742,0.6343956323842164,0.0,-0.015021625041301775,0.668680273974971,-0.52171990141304,-0.1269374078192773
184.0,0.0,-0.5350683324629736,-0.12047222555986616,0.04284106413835443,0.6315264236994166,0.0,-0.022057895877280704,0.6655138760699159,-0.5187653486380717,-0.12201352881191663
183.0,0.0,-0.5302018372913267,-0.1158155084516029,0.03487889854741692,0.6282969560370968,0.0,-0.029372659077393126,0.6619469048876764,-0.5157774921726959,-0.11663306316683883
182.0,0.0,-0.5252598259741162,-0.1106604900122072,0.0265719002934216,0.6247151952731265,0.0,-0.036960625543299416,0.65798392737899,-0.5127524020808479,-0.11080709658125312
181.0,0.0,-0.5202345497065921,-0.10502053403874785,0.017935546219906676,0.6207894557330308,0.0,-0.044812742797053134,0.6536291280084833,-0.5096860028872005,-0.10454759720401174
180.0,0.0,-0.5151186342014802,-0.09890919296592572,0.008985419016456775,0.6165274992698668,0.0,-0.05292174550864118,0.648890663183237,-0.506573033211778,-0.09786688331462025
179.0,0.0,-0.5099054537107034,-0.0923400732196911,-0.00026374022533754766,0.6119360563400984,0.0,-0.061277668606213975,0.6437765427753142,-0.5034016481672803,-0.09077413494147794
178.0,0.0,-0.5045880581356192,-0.08532204372431679,-0.009792585435619198,0.6070214218044225,0.0,-0.06986696776913368,0.6382951034904484,-0.5001844275633874,-0.08326229261862547
177.0,0.0,-0.4992443841556649,-0.07778455620503072,-0.019578453915886397,0.6017947113086373,0.0,-0.0786870576008425,0.6324652760718988,-0.4969910404632365,-0.07535057006374074
176.0,0.0,-0.4937949579457466,-0.06982740720303646,-0.029612955573327205,0.5962628436352506,0.0,-0.08772417528067811,0.6263142076848829,-0.4937621516917494,-0.06707697199056274
175.0,0.0,-0.4882325199552969,-0.06146598831985627,-0.03988203257704687,0.5904340089804044,0.0,-0.09696402694121932,0.6198440583135951,-0.4904882746291652,-0.05845269842955224
174.0,0.0,-0.4825511874039984,-0.0527177946077134,-0.05037077035198553,0.584316482902898,0.0,-0.10639660707442833,0.6130586671971722,-0.487164338721232,-0.049490655236508765
173.0,0.0,-0.4767471728954973,-0.04360272534410749,-0.06106484660521524,0.5779177444997046,0.0,-0.11601032592957343,0.6059700598326127,-0.4837824973405974,-0.0402019619666826
172.0,0.0,-0.4708197599140159,-0.03414189114558354,-0.07195093550093765,0.5712462253591448,0.0,-0.12580380550725506,0.598583670313919,-0.4803256726299101,-0.030592481140250014
171.0,0.0,-0.4647799239996707,-0.024367975258292325,-0.0830134710006223,0.5643106214179555,0.0,-0.13577864974282103,0.5909177574139284,-0.4767885885174439,-0.020673150857015692
170.0,0.0,-0.4586420694221528,-0.014314980163205857,-0.09423738236639656,0.5571175418729366,0.0,-0.14591678673934722,0.5829955393304531,-0.4731601105175149,-0.010452675405065913
169.0,0.0,-0.4524107210032083,-0.003999898200985945,-0.10560368921985104,0.5496736995331638,0.0,-0.1562138175572349,0.57482885329091,-0.469424144319569,6.176803782737363e-05
168.0,0.0,-0.4460851492221474,0.0065628202841472895,-0.11709590101042583,0.5419870637648904,0.0,-0.16665884741302284,0.5664265571573727,-0.4655723379095045,0.01085629364701008
167.0,0.0,-0.4396649116013466,0.01735718282136916,-0.1286993689414389,0.5340654525534824,0.0,-0.17723861371890695,0.5577975402377455,-0.4615982062811903,0.02191538859975723
166.0,0.0,-0.4331489986012045,0.02836845540574645,-0.14039970815091418,0.5259162837663072,0.0,-0.18793926186882626,0.5489498586175035,-0.4574932797960975,0.033224590098306375
165.0,0.0,-0.4265331411727871,0.03958845328508969,-0.15218314499253166,0.5175446884833688,0.0,-0.19874546710314064,0.5398884480328984,-0.4532381624485061,0.04477508111014672
164.0,0.0,-0.4198091983866563,0.051016742520754735,-0.1640317925330583,0.5089620900762105,0.0,-0.20963504738798047,0.530621980994332,-0.44890290748462464,0.0565866301740678
163.0,0.0,-0.41302351869382553,0.06263083701679521,-0.1759311938085731,0.5001750451160534,0.0,-0.22060018070215906,0.5211612292191775,-0.44444648418252,0.06861579180777777
162.0,0.0,-0.4062317544238723,0.07442198658291939,-0.1878680716494485,0.4911928930777084,0.0,-0.23163167270524704,0.5115180917390783,-0.4398334677927079,0.08083769458493421
161.0,0.0,-0.39936419696376396,0.08635531929084901,-0.19982989468049284,0.4820225583068717,0.0,-0.24271766238977,0.5017005495243585,-0.435062053974664,0.09323320902891209
160.0,0.0,-0.39242343577719196,0.09841627278541172,-0.21180328040439544,0.4726725371728915,0.0,-0.25384380779943494,0.49171560958264,-0.4301259680645296,0.10578684646407267
159.0,0.0,-0.38541269573267994,0.1105910845874884,-0.223773886397984,0.463149859511726,0.0,-0.2649967556501456,0.481572380894139,-0.4250196435866704,0.11848273796957265
158.0,0.0,-0.3783352546631218,0.12286550274351088,-0.23572825509698075,0.4534624671751284,0.0,-0.27616091519941166,0.4712775781861344,-0.4197376087495264,0.1313055180594216
157.0,0.0,-0.37119457492245894,0.13522544671824038,-0.24765276560496036,0.4436180821619813,0.0,-0.2873211535564498,0.4608383203079922,-0.4142746818736784,0.14423978750635805
156.0,0.0,-0.363994339527893,0.1476588360877206,-0.2595339781592009,0.4336242538025272,0.0,-0.29846270594315777,0.45026186028717136,-0.40862622441094537,0.1572700547832667
155.0,0.0,-0.3567383073885241,0.16015266195990946,-0.27135852731418225,0.4234885295020498,0.0,-0.30957003107656783,0.4395549320511383,-0.4027877567732974,0.17038116807548723
154.0,0.0,-0.3494301990251959,0.1726950943263295,-0.283113173952476,0.4132182683311342,0.0,-0.32062753720399617,0.4287240451699022,-0.3967549330507971,0.1835582602021288
153.0,0.0,-0.342072946061658,0.1852764512344856,-0.29478484035139085,0.4028201504869047,0.0,-0.33161914854088814,0.4177747997213042,-0.3905215975014071,0.19678800559136608
152.0,0.0,-0.3346645328252542,0.19789722302865562,-0.3063600618057061,0.3922995138399323,0.0,-0.34252529027752954,0.4067100508655401,-0.3840854112494401,0.21007120074620506
151.0,0.0,-0.3272122639451508,0.2105425317666698,-0.3178244978526186,0.3816692768800535,0.0,-0.3533273138009673,0.3955404876348662,-0.37752137505543887,0.22340997698557186
150.0,0.0,-0.3197258044774268,0.22319186127591267,-0.32916728838580206,0.37093361001993147,0.0,-0.3640132929394236,0.38427065770693764,-0.37075299511674975,0.23675368507470715
149.0,0.0,-0.3122123774589737,0.2358409629707914,-0.34037488671448807,0.36009783313934085,0.0,-0.37456516364141645,0.3729039986173501,-0.3637730141418776,0.25009043692249344
148.0,0.0,-0.3047525281179124,0.24851562241928815,-0.3514349741386148,0.34916909372507915,0.0,-0.3849616449631383,0.36144546038262415,-0.3565662470684604,0.26341334243262415
147.0,0.0,-0.2972787356232506,0.2611819801260346,-0.36233490291710735,0.3381588730782096,0.0,-0.39529075393346014,0.34993304064089986,-0.34913702429003035,0.2767073039816908
146.0,0.0,-0.2897948687550716,0.2738300420976453,-0.3730626354664833,0.3270724687551322,0.0,-0.40545655813643455,0.3383523418291584,-0.3415197764392379,0.2899384557116378
145.0,0.0,-0.28227240383768404,0.2864876152094322,-0.3836068707089746,0.3159143213696316,0.0,-0.4154479509700986,0.3267085568176459,-0.3337286058087132,0.3030866449278439
144.0,0.0,-0.2747147744535786,0.2991486428875417,-0.3939558851674332,0.3046904326482828,0.0,-0.42524984557424805,0.3150070098175228,-0.32576668240431156,0.3161414933558166
143.0,0.0,-0.2671259631387291,0.3118002182727391,-0.40409850315515833,0.2934074437436902,0.0,-0.43484625668340293,0.30325264860707124,-0.3176372853619577,0.3290918685691434
142.0,0.0,-0.2595126230405221,0.324432955390336,-0.41402347909136433,0.2820714341856986,0.0,-0.4442220856789776,0.29145062836221747,-0.3093446187155838,0.3419273476916512
141.0,0.0,-0.2518810294830117,0.33703630423970127,-0.4237199818526181,0.27068850760474966,0.0,-0.4533620211017204,0.2796059129876326,-0.30089328447664665,0.3546375278744067
140.0,0.0,-0.24423779466145365,0.34959960890179587,-0.43317752191431746,0.2592646709152073,0.0,-0.4622507830650776,0.2677233755930645,-0.2922884144911708,0.3672121217343219
139.0,0.0,-0.2365898465517284,0.36211205538863284,-0.4423859837367109,0.24780582332767825,0.0,-0.4708730726320017,0.2558077721503069,-0.2835355559369053,0.379641003802406
138.0,0.0,-0.22894444638787426,0.3745626877989868,-0.4513356583115466,0.23631767776189525,0.0,-0.4792134219129898,0.2438636155665804,-0.27464020488811386,0.39191448124014727
137.0,0.0,-0.22130937065265185,0.38694069441997925,-0.4600172717097181,0.22480541638893575,0.0,-0.4872556901976057,0.23189467068086725,-0.2656060078263252,0.40402444910676166
136.0,0.0,-0.21369394441794068,0.3992365384307021,-0.4684221331447606,0.21327224757683483,0.0,-0.49498040890262,0.21990159296402104,-0.25642789184523695,0.415968946501864
135.0,0.0,-0.20610002164985136,0.41146055847552715,-0.4765410302368849,0.2017267415153713,0.0,-0.5024682664842121,0.20791793749463824,-0.24709052783715124,0.4277565408697557
134.0,0.0,-0.19854999331598203,0.4235913926060402,-0.4843655617453485,0.19017863396011436,0.0,-0.5096655302151277,0.19593773711479368,-0.2376755191910182,0.4393811035615425
133.0,0.0,-0.19105201462496807,0.43561812097285946,-0.4918893099763405,0.1786301575820322,0.0,-0.5165272761708566,0.1839585341125667,-0.2281602288035097,0.4508033033827792
132.0,0.0,-0.18361598420090822,0.44752992005778697,-0.4991055431385661,0.16708716813026744,0.0,-0.5230416397414769,0.1719860839420534,-0.21855076524641906,0.4620120883726706
131.0,0.0,-0.17625196512064975,0.4593153568219994,-0.5060082287274548,0.15555579854352464,0.0,-0.5291972536387091,0.16002648243198592,-0.208858346504927,0.4729980591154703
130.0,0.0,-0.16896961070877187,0.4709619563927734,-0.5125919463957249,0.14404258361038594,0.0,-0.5349833503376397,0.1480864127479042,-0.19909599715510226,0.4837510428035903
129.0,0.0,-0.1617903198471875,0.4824835294703485,-0.518851350544796,0.13255352158260092,0.0,-0.5403907961528875,0.1361725071993067,-0.18928050565629637,0.4942585446031514
128.0,0.0,-0.154720589447319,0.4938651511369873,-0.5247839015258025,0.12109501224249443,0.0,-0.5454047677492707,0.12429027016210167,-0.1794186823051219,0.5045144776979916
127.0,0.0,-0.14776307909241188,0.5050668191553555,-0.5303863702699401,0.10967400922283475,0.0,-0.5500114804416312,0.11244581760161815,-0.1695196074515893,0.5145117034455564
126.0,0.0,-0.14092921984091725,0.5160732791655617,-0.5356566954200105,0.09829548534667641,0.0,-0.5541930806769935,0.10064267935841567,-0.1595859417604918,0.5242478296140746
125.0,0.0,-0.1342245376078952,0.5268866832755811,-0.540592878113487,0.08696895963977626,0.0,-0.5580196393957149,0.08890569042595299,-0.14960117324270972,0.5337372999525665
124.0,0.0,-0.12766257680213391,0.537490494282716,-0.5451937095561034,0.07570717222224241,0.0,-0.5615001967427043,0.07724029066240963,-0.1396157048326489,0.542955418237285
123.0,0.0,-0.12125822760823428,0.5478587954415418,-0.5494604324329143,0.0645170849077766,0.0,-0.5645606700994211,0.06565219868577477,-0.12965615829902544,0.5518868418040116
122.0,0.0,-0.1150151853629085,0.5579746791878606,-0.553394390301033,0.05340977247377153,0.0,-0.5671975666280147,0.054153896102083675,-0.1197491877412059,0.5605161023406817
121.0,0.0,-0.10891732673709817,0.5678398293072812,-0.5569980965387206,0.042395113454560665,0.0,-0.5694112770321949,0.04275766067437229,-0.1099264650136187,0.5688251328034328
120.0,0.0,-0.10295489392409984,0.5774478341213929,-0.5602753691774081,0.03148389304059495,0.0,-0.5712001190616104,0.03147606836583889,-0.10021351165500532,0.5768019507731356
119.0,0.0,-0.09712759733240019,0.5867783148402093,-0.5632311398124212,0.02068869929977262,0.0,-0.5725605389609986,0.020322894382218373,-0.09063263674586015,0.5844376054349847
118.0,0.0,-0.09143523286060444,0.5958068337656137,-0.5658715580388656,0.010023427999216026,0.0,-0.5734883864895699,0.009313137928673384,-0.08120652304971392,0.5917228664803305
117.0,0.0,-0.08587576624336994,0.6045060199221371,-0.5682040846163683,-0.0004967877878171401,0.0,-0.573978539696463,-0.0015369786636249755,-0.07195844999859226,0.5986477010913487
116.0,0.0,-0.08044424430398389,0.612846336401116,-0.570237460942349,-0.01085610137965523,0.0,-0.5740235731928581,-0.012210385708901601,-0.06291090517252697,0.6052018442039213
115.0,0.0,-0.0751256140868218,0.6208086196627122,-0.5719820832912893,-0.021042818126106186,0.0,-0.5736034533451491,-0.022688890126172787,-0.054072313137855356,0.6113841736742162
114.0,0.0,-0.06990038881382928,0.6283883875568193,-0.5734472274029303,-0.031025941264125726,0.0,-0.5728841314808252,-0.03296241814700342,-0.045444284346596885,0.6172070307102354
113.0,0.0,-0.0647803486124899,0.6355128813338231,-0.5746476674100692,-0.040788550831080836,0.0,-0.5717334922874806,-0.04300013182708781,-0.037093826018303036,0.6226323507290258
112.0,0.0,-0.05975029779142354,0.642135242255981,-0.5755984752613864,-0.05030718023911553,0.0,-0.5701287800864129,-0.05277462001910913,-0.029048115134208106,0.6276426040149612
111.0,0.0,-0.05478612881586448,0.6482086726007631,-0.5763160071170433,-0.059560481831604,0.0,-0.568044719802094,-0.06226137103146105,-0.021326991489282188,0.6322215325670885
110.0,0.0,-0.04981617264275918,0.6537590260296338,-0.5768138496802075,-0.06856765295080235,0.0,-0.565402123261456,-0.07145808878651777,-0.013869721719214271,0.6364073791037215
109.0,0.0,-0.044532058263984806,0.6593633814967788,-0.5770936216308763,-0.07731222036910695,0.0,-0.5635201292685007,-0.08020568514094872,-0.006143891222347342,0.6406537899650003
108.0,0.0,-0.039262897923222774,0.6646812972219821,-0.5771658993059844,-0.08564485294797987,0.0,-0.562696920529485,-0.0887432627522649,0.0012811751392364566,0.6447430995230001
107.0,0.0,-0.034101300912550356,0.6695187511030282,-0.5770668253887619,-0.09359579634636428,0.0,-0.561654620478329,-0.09691009464792669,0.008182193656003173,0.6485564143979081
106.0,0.0,-0.029034926877937624,0.6738458571359373,-0.5768200215517344,-0.1011283839912164,0.0,-0.56041415737254,-0.1046701428646881,0.014514162668809297,0.6520992721915236
105.0,0.0,-0.024048187320015877,0.6776302003450575,-0.5764513507543055,-0.10820302416149953,0.0,-0.5589984984621421,-0.11198445856688424,0.020231020051283462,0.6553771992834316
104.0,0.0,-0.019121802557236892,0.6808363804360388,-0.5759891067268912,-0.11477702219611043,0.0,-0.5574328216447535,-0.11881099600466832,0.02528592715636202,0.6583956390602977
103.0,0.0,-0.014232281800967176,0.6834254789914062,-0.5754642300578204,-0.1208044016487085,0.0,-0.555744721672851,-0.1251044199815068,0.0296316508449066,0.661159891324972
102.0,0.0,-0.009351272450023908,0.6853545323994561,-0.5749105499129441,-0.12623575244678883,0.0,-0.5539644971392943,-0.13081592013286544,0.03322113225551457,0.6636751337593613
101.0,0.0,-0.004444569263181221,0.6865764385971944,-0.5743650270918798,-0.13101824621790853,0.0,-0.5521257253119558,-0.13589310227547213,0.03600863906572563,0.6659468449073428
100.0,0.0,0.000530187646757143,0.6870424624302552,-0.5738675590139539,-0.13509672325607197,0.0,-0.5502667683033842,-0.1402805639913219,0.037953440092710525,0.6679832166495356
99.0,0.0,0.005631106961455625,0.686715665607332,-0.5734515702223456,-0.1384285290905309,0.0,-0.5484247625581933,-0.1439339553529427,0.039034189318970354,0.6698053891170868
98.0,0.0,0.010941254315183285,0.6855943914318555,-0.5731288232683156,-0.1410142514354328,0.0,-0.5466244671941951,-0.14684927406219345,0.03927053636407746,0.671464830918838
97.0,0.0,0.01659855308515658,0.6837949296453404,-0.5729052671797604,-0.14289483549115986,0.0,-0.5449265538357467,-0.14905467609938136,0.03877796032129335,0.6731113649565723
96.0,0.0,0.022706411137283312,0.6815768621082113,-0.5727553431842134,-0.14408357194294938,0.0,-0.5433348928612444,-0.15056340630979936,0.037500375965718154,0.6747982489120637
95.0,0.0,0.0289673792668667,0.6785821140984308,-0.5723834859340095,-0.14449523352014124,0.0,-0.541794480101013,-0.1513224951052369,0.03541205607268306,0.67617034167938
94.0,0.0,0.035489042085465446,0.6747610191352086,-0.5716579713836809,-0.14416397841963186,0.0,-0.540332932541745,-0.15133553751957277,0.032588611206837065,0.677277118585013
93.0,0.0,0.04240981169021837,0.6700764273300649,-0.570557494104533,-0.14324936082188175,0.0,-0.5389499184639661,-0.15059773484839542,0.02908581116525665,0.6781168700540824
92.0,0.0,0.04989833820068713,0.6645462698596559,-0.5689877850637887,-0.1418090476354781,0.0,-0.5376667393148937,-0.14912103472783428,0.02491548330032515,0.6786353473454836
91.0,0.0,0.05795637825756491,0.6583174634285903,-0.5666985338968032,-0.13992725044884763,0.0,-0.5364819267236453,-0.1469354922042483,0.020204078304424365,0.6787581792374956
90.0,0.0,0.06690574880094305,0.6511974978240515,-0.5634681501335366,-0.1379561835940749,0.0,-0.5351443240957189,-0.14428985848418874,0.015173670084330015,0.6783725310734433
89.0,0.0,0.07654581273216889,0.642475062332554,-0.5588493461809825,-0.1361108707584365,0.0,-0.5331759681806972,-0.14140278182582036,0.010044160715343678,0.6772218420065435
88.0,0.0,0.07094229653064381,0.6407499107588758,-0.5542161065737965,-0.13411534483878274,0.0,-0.5303472605645108,-0.13841859364978892,0.004216711441963642,0.6756954115424704
87.0,0.0,0.06452394204934374,0.6390081402901691,-0.54956763683926,-0.13155858872929935,0.0,-0.5274805357123603,-0.13493086475058838,-0.0019258010706031993,0.6737510606597635
86.0,0.0,0.057694932489637876,0.6368831745445152,-0.5448764572176703,-0.12845213600097988,0.0,-0.524592582382798,-0.1309621354942525,-0.008368059228669502,0.671391252655206
85.0,0.0,0.05047191970432509,0.6343824685646705,-0.5401331477033962,-0.12480836069351403,0.0,-0.5216800720891464,-0.12651979714111034,-0.015102555105036096,0.6686203926953815
84.0,0.0,0.04287129348081978,0.6315137922567834,-0.535328798245486,-0.12063982488470992,0.0,-0.5187392561059195,-0.12161240582900322,-0.022122436008826758,0.6654423637857055
83.0,0.0,0.03490916401324457,0.628285243176604,-0.5304549064340437,-0.11595924921275683,0.0,-0.5157663722698129,-0.1162498575624003,-0.029421331715111423,0.6618615001399063
82.0,0.0,0.02660192612775315,0.6247045120499939,-0.5255034271535969,-0.11077967515975486,0.0,-0.5127584127921672,-0.11044361603520228,-0.03699272002843088,0.6578842757327804
81.0,0.0,0.01796509147555661,0.6207799160690525,-0.520466285143202,-0.105114629610022,0.0,-0.5097117932355943,-0.10420566416942736,-0.044827150068860296,0.6535161457193516
80.0,0.0,0.009014282790960249,0.6165190681236178,-0.5153357282629407,-0.09897786177860794,0.0,-0.5066214729549352,-0.09754806018357474,-0.052916670324188876,0.6487659679119572
